IDBerco;DiaTaxaOcupacao;MêsTaxaOcupacao;AnoTaxaOcupacao;TempoEmMinutosdiasFlagCarga
BRSP0020002;27;jun;2025;0
BRSP0020002;3;mai;2025;0
BRSP0020002;20;abr;2025;0
BRSP0020002;25;jan;2025;0
BRSP0020002;11;mai;2025;0
BRSP0020002;21;abr;2025;0
BRSP0020002;21;mar;2025;0
BRSP0020002;20;jun;2025;0
BRSP0020002;31;mai;2025;0
BRSP0020002;7;jan;2025;0
BRSP0020002;13;jan;2025;0
BRSP0020002;26;mai;2025;0
BRSP0020002;7;abr;2025;0
BRSP0020002;10;fev;2025;0
BRSP0020002;14;abr;2025;0
BRSP0020002;11;jun;2025;0
BRSP0020002;26;jun;2025;0
BRSP0020002;13;mai;2025;0
BRSP0020002;30;mar;2025;0
BRSP0020002;22;jan;2025;0
BRSP0020002;6;jan;2025;0
BRSP0020002;29;abr;2025;0
BRSP0020002;17;jun;2025;0
BRSP0020002;29;mar;2025;0
BRSP0020002;12;jan;2025;0
BRSP0020002;10;mai;2025;0
BRSP0020002;8;abr;2025;0
BRSP0020002;24;fev;2025;0
BRSP0020002;14;mai;2025;0
BRSP0020002;13;fev;2025;0
BRSP0020002;23;mar;2025;0
BRSP0020002;9;mai;2025;0
BRSP0020002;3;mar;2025;0
BRSP0020002;30;mai;2025;0
BRSP0020002;30;abr;2025;0
BRSP0020002;11;mar;2025;0
BRSP0020002;2;fev;2025;0
BRRO0020001;31;jan;2025;359
BRRO0020001;9;jan;2025;299
BRRO0020001;1;fev;2025;576
BRRO0020001;2;jan;2025;239
BRRO0020001;11;fev;2025;239
BRRO0020001;28;jun;2025;239
BRRO0020001;16;fev;2025;1320
BRRO0020001;20;mar;2025;239
BRRO0020001;2;mai;2025;299
BRRO0020001;17;fev;2025;409
BRRO0020001;30;jun;2025;0
BRRO0020001;8;mai;2025;0
BRRO0020001;11;abr;2025;479
BRRO0020001;2;abr;2025;0
BRRO0020001;16;mai;2025;239
BRRO0020001;4;abr;2025;0
BRRO0020001;26;fev;2025;0
BRRO0020001;25;jun;2025;478
BRRO0020001;3;fev;2025;405
BRRO0020001;21;jan;2025;0
BRRO0020001;26;abr;2025;479
BRRO0020001;15;fev;2025;589
BRRO0020001;28;mai;2025;0
BRRO0020001;4;mai;2025;0
BRRO0020001;9;abr;2025;1380
BRRO0020001;27;mai;2025;478
BRRO0020001;27;abr;2025;898
BRRO0020001;4;jan;2025;0
BRRO0020001;18;abr;2025;1380
BRRO0020001;10;jun;2025;297
BRRO0020001;29;jan;2025;239
BRRO0020001;29;jun;2025;299
BRRO0020001;17;mai;2025;0
BRRO0020001;13;mar;2025;659
BRRO0020001;1;abr;2025;478
BRRO0020001;23;fev;2025;239
BRRO0020001;16;jun;2025;0
BRRO0020001;4;fev;2025;0
BRRO0020001;23;mai;2025;0
BRRO0020001;8;mar;2025;478
BRRO0020001;20;jan;2025;478
BRRO0020001;19;abr;2025;0
BRRO0020001;22;abr;2025;0
BRRO0020001;16;abr;2025;299
BRRO0020001;13;abr;2025;658
BRRO0020001;25;abr;2025;239
BRRO0020001;15;abr;2025;239
BRRO0020001;28;abr;2025;1440
BRRO0020001;25;mai;2025;0
BRRO0020001;3;abr;2025;299
BRRO0020001;24;jun;2025;0
BRRO0020001;20;fev;2025;0
BRRO0020001;25;fev;2025;478
BRRO0020001;5;mar;2025;478
BRRO0020001;24;mar;2025;629
BRRO0020001;18;jun;2025;239
BRRO0020001;19;jun;2025;0
BRRO0020001;19;jan;2025;0
BRRO0020001;3;jan;2025;239
BRRO0020001;19;mar;2025;279
BRRO0020001;5;jun;2025;478
BRRO0020001;7;mar;2025;558
BRRO0020001;16;jan;2025;552
BRRO0020001;8;jun;2025;0
BRRO0020001;28;mar;2025;0
BRRO0020001;18;mai;2025;0
BRRO0020001;15;jun;2025;0
BRRO0020001;17;abr;2025;418
BRRO0020001;26;jan;2025;0
BRRO0020001;17;mar;2025;0
BRRO0020001;2;jun;2025;478
BRRO0020001;21;fev;2025;599
BRRO0020001;6;jun;2025;0
BRRO0020001;14;mar;2025;0
BRRO0020001;11;jan;2025;239
BRRO0020001;1;mai;2025;0
BRRO0020001;10;abr;2025;0
BRRO0020001;18;jan;2025;0
BRRO0020001;13;jun;2025;1439
BRRO0020001;22;jun;2025;0
BRRO0020001;28;jan;2025;299
BRRO0020001;12;mar;2025;0
BRRO0020001;8;jan;2025;0
BRRO0020001;15;mar;2025;299
BRRO0020001;21;jun;2025;515
BRRO0020001;29;mai;2025;239
BRRO0020001;5;fev;2025;0
BRRO0020001;26;mar;2025;0
BRRO0020001;3;jun;2025;239
BRRO0020001;18;mar;2025;239
BRRO0020001;15;mai;2025;266
BRRO0020001;8;fev;2025;0
BRRO0020001;1;jan;2025;239
BRRO0020001;23;abr;2025;359
BRRO0020001;7;jun;2025;436
BRRO0020001;24;mai;2025;253
BRRO0020001;25;mar;2025;0
BRRO0020001;19;fev;2025;0
BRRO0020001;14;fev;2025;560
BRRO0020001;2;mar;2025;0
BRRO0020001;12;jun;2025;1320
BRRO0020001;15;jan;2025;239
BRRO0020001;27;mar;2025;478
BRRO0020001;7;mai;2025;0
BRRO0020001;9;jun;2025;0
BRRO0020001;10;mar;2025;239
BRRO0020001;17;jan;2025;478
BRRO0020001;1;mar;2025;478
BRRO0020001;9;fev;2025;0
BRRO0020001;5;mai;2025;613
BRRO0020001;7;fev;2025;478
BRRO0020001;12;abr;2025;1320
BRRO0020001;10;jan;2025;299
BRRO0020001;6;mar;2025;0
BRRO0020001;1;jun;2025;0
BRRO0020001;16;mar;2025;0
BRRO0020001;22;fev;2025;1320
BRRO0020001;21;mai;2025;289
BRRO0020001;23;jun;2025;324
BRRO0020001;6;abr;2025;0
BRRO0020001;30;jan;2025;681
BRRO0020001;28;fev;2025;0
BRRO0020001;12;fev;2025;455
BRRO0020001;22;mar;2025;383
BRRO0020001;19;mai;2025;239
BRRO0020001;4;mar;2025;478
BRRO0020001;14;jun;2025;834
BRRO0020001;14;jan;2025;658
BRRO0020001;27;fev;2025;239
BRRO0020001;22;mai;2025;0
BRRO0020001;20;mai;2025;239
BRRO0020001;5;abr;2025;478
BRRO0020001;23;jan;2025;538
BRRO0020001;6;mai;2025;239
BRRO0020001;27;jan;2025;239
BRRO0020001;24;abr;2025;0
BRRO0020001;12;mai;2025;319
BRRO0020001;31;mar;2025;0
BRRO0020001;24;jan;2025;0
BRRO0020001;6;fev;2025;478
BRRO0020001;5;jan;2025;0
BRRO0020001;9;mar;2025;0
BRRO0020001;4;jun;2025;0
BRRO0020001;18;fev;2025;259
BRRO0020001;27;jun;2025;591
BRRO0020001;3;mai;2025;0
BRRO0020001;20;abr;2025;478
BRRO0020001;25;jan;2025;0
BRRO0020001;11;mai;2025;539
BRRO0020001;21;abr;2025;548
BRRO0020001;21;mar;2025;0
BRRO0020001;20;jun;2025;478
BRRO0020001;31;mai;2025;478
BRRO0020001;7;jan;2025;0
BRRO0020001;13;jan;2025;239
BRRO0020001;26;mai;2025;0
BRRO0020001;7;abr;2025;0
BRRO0020001;10;fev;2025;239
BRRO0020001;14;abr;2025;478
BRRO0020001;11;jun;2025;299
BRRO0020001;26;jun;2025;0
BRRO0020001;13;mai;2025;478
BRRO0020001;30;mar;2025;521
BRRO0020001;22;jan;2025;0
BRRO0020001;6;jan;2025;0
BRRO0020001;29;abr;2025;1380
BRRO0020001;17;jun;2025;538
BRRO0020001;29;mar;2025;0
BRRO0020001;12;jan;2025;0
BRRO0020001;10;mai;2025;0
BRRO0020001;8;abr;2025;478
BRRO0020001;24;fev;2025;717
BRRO0020001;14;mai;2025;0
BRRO0020001;13;fev;2025;239
BRRO0020001;23;mar;2025;0
BRRO0020001;9;mai;2025;299
BRRO0020001;3;mar;2025;239
BRRO0020001;30;mai;2025;478
BRRO0020001;30;abr;2025;0
BRRO0020001;11;mar;2025;478
BRRO0020001;2;fev;2025;0
BRAM0090001;31;jan;2025;545
BRAM0090001;9;jan;2025;445
BRAM0090001;1;fev;2025;955
BRAM0090001;2;jan;2025;500
BRAM0090001;11;fev;2025;1220
BRAM0090001;28;jun;2025;600
BRAM0090001;16;fev;2025;1210
BRAM0090001;20;mar;2025;465
BRAM0090001;2;mai;2025;460
BRAM0090001;17;fev;2025;260
BRAM0090001;30;jun;2025;0
BRAM0090001;8;mai;2025;675
BRAM0090001;11;abr;2025;540
BRAM0090001;2;abr;2025;1160
BRAM0090001;16;mai;2025;1250
BRAM0090001;4;abr;2025;0
BRAM0090001;26;fev;2025;1230
BRAM0090001;25;jun;2025;600
BRAM0090001;3;fev;2025;505
BRAM0090001;21;jan;2025;580
BRAM0090001;26;abr;2025;705
BRAM0090001;15;fev;2025;1210
BRAM0090001;28;mai;2025;310
BRAM0090001;4;mai;2025;235
BRAM0090001;9;abr;2025;275
BRAM0090001;27;mai;2025;460
BRAM0090001;27;abr;2025;930
BRAM0090001;4;jan;2025;555
BRAM0090001;18;abr;2025;945
BRAM0090001;10;jun;2025;445
BRAM0090001;29;jan;2025;545
BRAM0090001;29;jun;2025;0
BRAM0090001;17;mai;2025;1310
BRAM0090001;13;mar;2025;515
BRAM0090001;1;abr;2025;775
BRAM0090001;23;fev;2025;250
BRAM0090001;16;jun;2025;1090
BRAM0090001;4;fev;2025;0
BRAM0090001;23;mai;2025;1125
BRAM0090001;8;mar;2025;510
BRAM0090001;20;jan;2025;1010
BRAM0090001;19;abr;2025;1211
BRAM0090001;22;abr;2025;740
BRAM0090001;16;abr;2025;30
BRAM0090001;13;abr;2025;255
BRAM0090001;25;abr;2025;850
BRAM0090001;15;abr;2025;490
BRAM0090001;28;abr;2025;325
BRAM0090001;25;mai;2025;1195
BRAM0090001;3;abr;2025;250
BRAM0090001;24;jun;2025;0
BRAM0090001;20;fev;2025;1180
BRAM0090001;25;fev;2025;1160
BRAM0090001;5;mar;2025;1440
BRAM0090001;24;mar;2025;0
BRAM0090001;18;jun;2025;60
BRAM0090001;19;jun;2025;475
BRAM0090001;19;jan;2025;575
BRAM0090001;3;jan;2025;195
BRAM0090001;19;mar;2025;0
BRAM0090001;5;jun;2025;1040
BRAM0090001;7;mar;2025;125
BRAM0090001;16;jan;2025;625
BRAM0090001;8;jun;2025;1245
BRAM0090001;28;mar;2025;1026
BRAM0090001;18;mai;2025;845
BRAM0090001;15;jun;2025;1265
BRAM0090001;17;abr;2025;555
BRAM0090001;26;jan;2025;475
BRAM0090001;17;mar;2025;1070
BRAM0090001;2;jun;2025;555
BRAM0090001;21;fev;2025;1015
BRAM0090001;6;jun;2025;905
BRAM0090001;14;mar;2025;740
BRAM0090001;11;jan;2025;550
BRAM0090001;1;mai;2025;0
BRAM0090001;10;abr;2025;992
BRAM0090001;18;jan;2025;0
BRAM0090001;13;jun;2025;905
BRAM0090001;22;jun;2025;320
BRAM0090001;28;jan;2025;807
BRAM0090001;12;mar;2025;770
BRAM0090001;8;jan;2025;795
BRAM0090001;15;mar;2025;820
BRAM0090001;21;jun;2025;1290
BRAM0090001;29;mai;2025;1020
BRAM0090001;5;fev;2025;480
BRAM0090001;26;mar;2025;335
BRAM0090001;3;jun;2025;260
BRAM0090001;18;mar;2025;395
BRAM0090001;15;mai;2025;490
BRAM0090001;8;fev;2025;975
BRAM0090001;1;jan;2025;640
BRAM0090001;23;abr;2025;455
BRAM0090001;7;jun;2025;1185
BRAM0090001;24;mai;2025;640
BRAM0090001;25;mar;2025;440
BRAM0090001;19;fev;2025;215
BRAM0090001;14;fev;2025;920
BRAM0090001;2;mar;2025;525
BRAM0090001;12;jun;2025;655
BRAM0090001;15;jan;2025;800
BRAM0090001;27;mar;2025;390
BRAM0090001;7;mai;2025;755
BRAM0090001;9;jun;2025;0
BRAM0090001;10;mar;2025;0
BRAM0090001;17;jan;2025;1115
BRAM0090001;1;mar;2025;0
BRAM0090001;9;fev;2025;0
BRAM0090001;5;mai;2025;705
BRAM0090001;7;fev;2025;1180
BRAM0090001;12;abr;2025;1276
BRAM0090001;10;jan;2025;0
BRAM0090001;6;mar;2025;1258
BRAM0090001;1;jun;2025;0
BRAM0090001;16;mar;2025;1140
BRAM0090001;22;fev;2025;380
BRAM0090001;21;mai;2025;530
BRAM0090001;23;jun;2025;0
BRAM0090001;6;abr;2025;525
BRAM0090001;30;jan;2025;1192
BRAM0090001;28;fev;2025;792
BRAM0090001;12;fev;2025;155
BRAM0090001;22;mar;2025;955
BRAM0090001;19;mai;2025;0
BRAM0090001;4;mar;2025;628
BRAM0090001;14;jun;2025;645
BRAM0090001;14;jan;2025;440
BRAM0090001;27;fev;2025;925
BRAM0090001;22;mai;2025;915
BRAM0090001;20;mai;2025;0
BRAM0090001;5;abr;2025;0
BRAM0090001;23;jan;2025;1195
BRAM0090001;6;mai;2025;755
BRAM0090001;27;jan;2025;455
BRAM0090001;24;abr;2025;370
BRAM0090001;12;mai;2025;375
BRAM0090001;31;mar;2025;540
BRAM0090001;24;jan;2025;720
BRAM0090001;6;fev;2025;1350
BRAM0090001;5;jan;2025;975
BRAM0090001;9;mar;2025;610
BRAM0090001;4;jun;2025;690
BRAM0090001;18;fev;2025;0
BRAM0090001;27;jun;2025;1235
BRAM0090001;3;mai;2025;730
BRAM0090001;20;abr;2025;615
BRAM0090001;25;jan;2025;245
BRAM0090001;11;mai;2025;550
BRAM0090001;21;abr;2025;0
BRAM0090001;21;mar;2025;600
BRAM0090001;20;jun;2025;1005
BRAM0090001;31;mai;2025;0
BRAM0090001;7;jan;2025;325
BRAM0090001;13;jan;2025;945
BRAM0090001;26;mai;2025;740
BRAM0090001;7;abr;2025;465
BRAM0090001;10;fev;2025;355
BRAM0090001;14;abr;2025;1080
BRAM0090001;11;jun;2025;0
BRAM0090001;26;jun;2025;990
BRAM0090001;13;mai;2025;505
BRAM0090001;30;mar;2025;925
BRAM0090001;22;jan;2025;590
BRAM0090001;6;jan;2025;0
BRAM0090001;29;abr;2025;850
BRAM0090001;17;jun;2025;945
BRAM0090001;29;mar;2025;935
BRAM0090001;12;jan;2025;720
BRAM0090001;10;mai;2025;530
BRAM0090001;8;abr;2025;945
BRAM0090001;24;fev;2025;1115
BRAM0090001;14;mai;2025;0
BRAM0090001;13;fev;2025;635
BRAM0090001;23;mar;2025;245
BRAM0090001;9;mai;2025;0
BRAM0090001;3;mar;2025;970
BRAM0090001;30;mai;2025;675
BRAM0090001;30;abr;2025;475
BRAM0090001;11;mar;2025;605
BRAM0090001;2;fev;2025;1271
BRBA0071001;31;jan;2025;0
BRBA0071001;9;jan;2025;1440
BRBA0071001;1;fev;2025;0
BRBA0071001;2;jan;2025;0
BRBA0071001;11;fev;2025;1440
BRBA0071001;28;jun;2025;0
BRBA0071001;16;fev;2025;0
BRBA0071001;20;mar;2025;0
BRBA0071001;2;mai;2025;0
BRBA0071001;17;fev;2025;0
BRBA0071001;30;jun;2025;120
BRBA0071001;8;mai;2025;0
BRBA0071001;11;abr;2025;0
BRBA0071001;2;abr;2025;0
BRBA0071001;16;mai;2025;1440
BRBA0071001;4;abr;2025;0
BRBA0071001;26;fev;2025;1440
BRBA0071001;25;jun;2025;0
BRBA0071001;3;fev;2025;0
BRBA0071001;21;jan;2025;0
BRBA0071001;26;abr;2025;0
BRBA0071001;15;fev;2025;0
BRBA0071001;28;mai;2025;0
BRBA0071001;4;mai;2025;0
BRBA0071001;9;abr;2025;0
BRBA0071001;27;mai;2025;1245
BRBA0071001;27;abr;2025;0
BRBA0071001;4;jan;2025;0
BRBA0071001;18;abr;2025;1440
BRBA0071001;10;jun;2025;1440
BRBA0071001;29;jan;2025;0
BRBA0071001;29;jun;2025;0
BRBA0071001;17;mai;2025;1440
BRBA0071001;13;mar;2025;1284
BRBA0071001;1;abr;2025;0
BRBA0071001;23;fev;2025;1440
BRBA0071001;16;jun;2025;0
BRBA0071001;4;fev;2025;0
BRBA0071001;23;mai;2025;0
BRBA0071001;8;mar;2025;0
BRBA0071001;20;jan;2025;220
BRBA0071001;19;abr;2025;1440
BRBA0071001;22;abr;2025;1440
BRBA0071001;16;abr;2025;0
BRBA0071001;13;abr;2025;0
BRBA0071001;25;abr;2025;0
BRBA0071001;15;abr;2025;0
BRBA0071001;28;abr;2025;0
BRBA0071001;25;mai;2025;1440
BRBA0071001;3;abr;2025;0
BRBA0071001;24;jun;2025;0
BRBA0071001;20;fev;2025;0
BRBA0071001;25;fev;2025;1440
BRBA0071001;5;mar;2025;0
BRBA0071001;24;mar;2025;0
BRBA0071001;18;jun;2025;0
BRBA0071001;19;jun;2025;0
BRBA0071001;19;jan;2025;1440
BRBA0071001;3;jan;2025;0
BRBA0071001;19;mar;2025;565
BRBA0071001;5;jun;2025;0
BRBA0071001;7;mar;2025;0
BRBA0071001;16;jan;2025;1310
BRBA0071001;8;jun;2025;1440
BRBA0071001;28;mar;2025;435
BRBA0071001;18;mai;2025;1440
BRBA0071001;15;jun;2025;0
BRBA0071001;17;abr;2025;36
BRBA0071001;26;jan;2025;0
BRBA0071001;17;mar;2025;1440
BRBA0071001;2;jun;2025;0
BRBA0071001;21;fev;2025;0
BRBA0071001;6;jun;2025;0
BRBA0071001;14;mar;2025;1440
BRBA0071001;11;jan;2025;1440
BRBA0071001;1;mai;2025;0
BRBA0071001;10;abr;2025;0
BRBA0071001;18;jan;2025;1440
BRBA0071001;13;jun;2025;0
BRBA0071001;22;jun;2025;0
BRBA0071001;28;jan;2025;0
BRBA0071001;12;mar;2025;0
BRBA0071001;8;jan;2025;1440
BRBA0071001;15;mar;2025;15
BRBA0071001;21;jun;2025;0
BRBA0071001;29;mai;2025;0
BRBA0071001;5;fev;2025;1420
BRBA0071001;26;mar;2025;0
BRBA0071001;3;jun;2025;0
BRBA0071001;18;mar;2025;1440
BRBA0071001;15;mai;2025;1440
BRBA0071001;8;fev;2025;940
BRBA0071001;1;jan;2025;0
BRBA0071001;23;abr;2025;1440
BRBA0071001;7;jun;2025;336
BRBA0071001;24;mai;2025;312
BRBA0071001;25;mar;2025;0
BRBA0071001;19;fev;2025;0
BRBA0071001;14;fev;2025;0
BRBA0071001;2;mar;2025;1440
BRBA0071001;12;jun;2025;0
BRBA0071001;15;jan;2025;1440
BRBA0071001;27;mar;2025;0
BRBA0071001;7;mai;2025;0
BRBA0071001;9;jun;2025;1440
BRBA0071001;10;mar;2025;0
BRBA0071001;17;jan;2025;1440
BRBA0071001;1;mar;2025;462
BRBA0071001;9;fev;2025;1440
BRBA0071001;5;mai;2025;0
BRBA0071001;7;fev;2025;1370
BRBA0071001;12;abr;2025;0
BRBA0071001;10;jan;2025;1440
BRBA0071001;6;mar;2025;0
BRBA0071001;1;jun;2025;0
BRBA0071001;16;mar;2025;375
BRBA0071001;22;fev;2025;285
BRBA0071001;21;mai;2025;1440
BRBA0071001;23;jun;2025;0
BRBA0071001;6;abr;2025;0
BRBA0071001;30;jan;2025;0
BRBA0071001;28;fev;2025;0
BRBA0071001;12;fev;2025;1425
BRBA0071001;22;mar;2025;0
BRBA0071001;19;mai;2025;1310
BRBA0071001;4;mar;2025;70
BRBA0071001;14;jun;2025;0
BRBA0071001;14;jan;2025;1440
BRBA0071001;27;fev;2025;400
BRBA0071001;22;mai;2025;1230
BRBA0071001;20;mai;2025;1440
BRBA0071001;5;abr;2025;0
BRBA0071001;23;jan;2025;0
BRBA0071001;6;mai;2025;0
BRBA0071001;27;jan;2025;0
BRBA0071001;24;abr;2025;1275
BRBA0071001;12;mai;2025;1440
BRBA0071001;31;mar;2025;759
BRBA0071001;24;jan;2025;0
BRBA0071001;6;fev;2025;1440
BRBA0071001;5;jan;2025;0
BRBA0071001;9;mar;2025;0
BRBA0071001;4;jun;2025;0
BRBA0071001;18;fev;2025;0
BRBA0071001;27;jun;2025;0
BRBA0071001;3;mai;2025;0
BRBA0071001;20;abr;2025;1314
BRBA0071001;25;jan;2025;0
BRBA0071001;11;mai;2025;1440
BRBA0071001;21;abr;2025;1440
BRBA0071001;21;mar;2025;0
BRBA0071001;20;jun;2025;0
BRBA0071001;31;mai;2025;0
BRBA0071001;7;jan;2025;620
BRBA0071001;13;jan;2025;1343
BRBA0071001;26;mai;2025;1440
BRBA0071001;7;abr;2025;0
BRBA0071001;10;fev;2025;1440
BRBA0071001;14;abr;2025;0
BRBA0071001;11;jun;2025;780
BRBA0071001;26;jun;2025;0
BRBA0071001;13;mai;2025;1440
BRBA0071001;30;mar;2025;1440
BRBA0071001;22;jan;2025;0
BRBA0071001;6;jan;2025;0
BRBA0071001;29;abr;2025;0
BRBA0071001;17;jun;2025;0
BRBA0071001;29;mar;2025;1440
BRBA0071001;12;jan;2025;1440
BRBA0071001;10;mai;2025;1440
BRBA0071001;8;abr;2025;0
BRBA0071001;24;fev;2025;1440
BRBA0071001;14;mai;2025;1440
BRBA0071001;13;fev;2025;0
BRBA0071001;23;mar;2025;0
BRBA0071001;9;mai;2025;830
BRBA0071001;3;mar;2025;1440
BRBA0071001;30;mai;2025;0
BRBA0071001;30;abr;2025;0
BRBA0071001;11;mar;2025;0
BRBA0071001;2;fev;2025;0
BRBA0071002;31;jan;2025;583
BRBA0071002;9;jan;2025;0
BRBA0071002;1;fev;2025;1428
BRBA0071002;2;jan;2025;0
BRBA0071002;11;fev;2025;1440
BRBA0071002;28;jun;2025;1440
BRBA0071002;16;fev;2025;1395
BRBA0071002;20;mar;2025;1440
BRBA0071002;2;mai;2025;1440
BRBA0071002;17;fev;2025;1310
BRBA0071002;30;jun;2025;1440
BRBA0071002;8;mai;2025;1440
BRBA0071002;11;abr;2025;1440
BRBA0071002;2;abr;2025;1440
BRBA0071002;16;mai;2025;1440
BRBA0071002;4;abr;2025;1440
BRBA0071002;26;fev;2025;1178
BRBA0071002;25;jun;2025;1440
BRBA0071002;3;fev;2025;1440
BRBA0071002;21;jan;2025;0
BRBA0071002;26;abr;2025;1440
BRBA0071002;15;fev;2025;1440
BRBA0071002;28;mai;2025;1440
BRBA0071002;4;mai;2025;1440
BRBA0071002;9;abr;2025;1440
BRBA0071002;27;mai;2025;1440
BRBA0071002;27;abr;2025;1440
BRBA0071002;4;jan;2025;0
BRBA0071002;18;abr;2025;1440
BRBA0071002;10;jun;2025;1440
BRBA0071002;29;jan;2025;1440
BRBA0071002;29;jun;2025;1440
BRBA0071002;17;mai;2025;1440
BRBA0071002;13;mar;2025;1440
BRBA0071002;1;abr;2025;1440
BRBA0071002;23;fev;2025;672
BRBA0071002;16;jun;2025;1440
BRBA0071002;4;fev;2025;1305
BRBA0071002;23;mai;2025;1440
BRBA0071002;8;mar;2025;1440
BRBA0071002;20;jan;2025;0
BRBA0071002;19;abr;2025;1440
BRBA0071002;22;abr;2025;1440
BRBA0071002;16;abr;2025;1440
BRBA0071002;13;abr;2025;1440
BRBA0071002;25;abr;2025;1440
BRBA0071002;15;abr;2025;1440
BRBA0071002;28;abr;2025;1440
BRBA0071002;25;mai;2025;1440
BRBA0071002;3;abr;2025;1440
BRBA0071002;24;jun;2025;1440
BRBA0071002;20;fev;2025;0
BRBA0071002;25;fev;2025;1440
BRBA0071002;5;mar;2025;1440
BRBA0071002;24;mar;2025;1440
BRBA0071002;18;jun;2025;1440
BRBA0071002;19;jun;2025;1440
BRBA0071002;19;jan;2025;0
BRBA0071002;3;jan;2025;0
BRBA0071002;19;mar;2025;1312
BRBA0071002;5;jun;2025;1440
BRBA0071002;7;mar;2025;1440
BRBA0071002;16;jan;2025;670
BRBA0071002;8;jun;2025;1440
BRBA0071002;28;mar;2025;1440
BRBA0071002;18;mai;2025;1440
BRBA0071002;15;jun;2025;1440
BRBA0071002;17;abr;2025;1440
BRBA0071002;26;jan;2025;1440
BRBA0071002;17;mar;2025;1440
BRBA0071002;2;jun;2025;1440
BRBA0071002;21;fev;2025;0
BRBA0071002;6;jun;2025;1440
BRBA0071002;14;mar;2025;1440
BRBA0071002;11;jan;2025;0
BRBA0071002;1;mai;2025;1440
BRBA0071002;10;abr;2025;1440
BRBA0071002;18;jan;2025;0
BRBA0071002;13;jun;2025;1440
BRBA0071002;22;jun;2025;1440
BRBA0071002;28;jan;2025;1300
BRBA0071002;12;mar;2025;1440
BRBA0071002;8;jan;2025;0
BRBA0071002;15;mar;2025;1440
BRBA0071002;21;jun;2025;1440
BRBA0071002;29;mai;2025;1440
BRBA0071002;5;fev;2025;504
BRBA0071002;26;mar;2025;1440
BRBA0071002;3;jun;2025;1440
BRBA0071002;18;mar;2025;1440
BRBA0071002;15;mai;2025;1440
BRBA0071002;8;fev;2025;1440
BRBA0071002;1;jan;2025;0
BRBA0071002;23;abr;2025;1440
BRBA0071002;7;jun;2025;1440
BRBA0071002;24;mai;2025;1440
BRBA0071002;25;mar;2025;1440
BRBA0071002;19;fev;2025;1350
BRBA0071002;14;fev;2025;1440
BRBA0071002;2;mar;2025;1440
BRBA0071002;12;jun;2025;1440
BRBA0071002;15;jan;2025;1440
BRBA0071002;27;mar;2025;1440
BRBA0071002;7;mai;2025;1440
BRBA0071002;9;jun;2025;1440
BRBA0071002;10;mar;2025;1325
BRBA0071002;17;jan;2025;0
BRBA0071002;1;mar;2025;1440
BRBA0071002;9;fev;2025;1130
BRBA0071002;5;mai;2025;1440
BRBA0071002;7;fev;2025;1440
BRBA0071002;12;abr;2025;1440
BRBA0071002;10;jan;2025;0
BRBA0071002;6;mar;2025;1440
BRBA0071002;1;jun;2025;1440
BRBA0071002;16;mar;2025;1440
BRBA0071002;22;fev;2025;0
BRBA0071002;21;mai;2025;1440
BRBA0071002;23;jun;2025;1440
BRBA0071002;6;abr;2025;1440
BRBA0071002;30;jan;2025;1440
BRBA0071002;28;fev;2025;1440
BRBA0071002;12;fev;2025;1440
BRBA0071002;22;mar;2025;1440
BRBA0071002;19;mai;2025;1440
BRBA0071002;4;mar;2025;1440
BRBA0071002;14;jun;2025;1440
BRBA0071002;14;jan;2025;1440
BRBA0071002;27;fev;2025;1440
BRBA0071002;22;mai;2025;1440
BRBA0071002;20;mai;2025;1440
BRBA0071002;5;abr;2025;1440
BRBA0071002;23;jan;2025;318
BRBA0071002;6;mai;2025;1440
BRBA0071002;27;jan;2025;1440
BRBA0071002;24;abr;2025;1440
BRBA0071002;12;mai;2025;1440
BRBA0071002;31;mar;2025;1227
BRBA0071002;24;jan;2025;1440
BRBA0071002;6;fev;2025;1440
BRBA0071002;5;jan;2025;0
BRBA0071002;9;mar;2025;1440
BRBA0071002;4;jun;2025;1440
BRBA0071002;18;fev;2025;1440
BRBA0071002;27;jun;2025;1440
BRBA0071002;3;mai;2025;1440
BRBA0071002;20;abr;2025;1440
BRBA0071002;25;jan;2025;1440
BRBA0071002;11;mai;2025;1440
BRBA0071002;21;abr;2025;1440
BRBA0071002;21;mar;2025;1440
BRBA0071002;20;jun;2025;1440
BRBA0071002;31;mai;2025;1440
BRBA0071002;7;jan;2025;0
BRBA0071002;13;jan;2025;1440
BRBA0071002;26;mai;2025;1440
BRBA0071002;7;abr;2025;1440
BRBA0071002;10;fev;2025;1440
BRBA0071002;14;abr;2025;1440
BRBA0071002;11;jun;2025;1440
BRBA0071002;26;jun;2025;1440
BRBA0071002;13;mai;2025;1440
BRBA0071002;30;mar;2025;1440
BRBA0071002;22;jan;2025;0
BRBA0071002;6;jan;2025;0
BRBA0071002;29;abr;2025;1440
BRBA0071002;17;jun;2025;1440
BRBA0071002;29;mar;2025;1440
BRBA0071002;12;jan;2025;915
BRBA0071002;10;mai;2025;1440
BRBA0071002;8;abr;2025;1440
BRBA0071002;24;fev;2025;1440
BRBA0071002;14;mai;2025;1440
BRBA0071002;13;fev;2025;1275
BRBA0071002;23;mar;2025;1106
BRBA0071002;9;mai;2025;1440
BRBA0071002;3;mar;2025;1035
BRBA0071002;30;mai;2025;1440
BRBA0071002;30;abr;2025;1440
