id_trecho,br,br_pad,uf,trecho_desc,localidade,km_ini,km_fim,ext_km,situacao,classe,sentido,jurisdicao,concessao,data_ref,chave_trecho_hint
101BBA1574,101,BR-101,BA,Eixo Principal,Cruz das Almas,2076.0,2198.0,122.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|2076
101BBA1590,101,BR-101,BA,Eixo Principal,Cruz das Almas,2198.0,2315.0,117.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|2198
101BBA1610,101,BR-101,BA,Eixo Principal,Cruz das Almas,2315.0,2349.0,34.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|2315
101BBA1630,101,BR-101,BA,Eixo Principal,Cruz das Almas,2349.0,2494.0,145.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|2349
101BBA1632,101,BR-101,BA,Eixo Principal,Cruz das Almas,2494.0,2580.0,86.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|2494
101BBA1650,101,BR-101,BA,Eixo Principal,Cruz das Almas,2580.0,2644.0,64.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|2580
101BBA1670,101,BR-101,BA,Eixo Principal,Cruz das Almas,2644.0,2840.0,196.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|2644
101BBA1690,101,BR-101,BA,Eixo Principal,Cruz das Almas,2840.0,2883.0,43.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|2840
101BBA1695,101,BR-101,BA,Eixo Principal,Cruz das Almas,2883.0,3022.0,139.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|2883
101BBA1710,101,BR-101,BA,Eixo Principal,Cruz das Almas,3022.0,3273.0,251.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|3022
101BBA1711,101,BR-101,BA,Eixo Principal,Cruz das Almas,3273.0,3483.0,210.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|3273
101BBA1712,101,BR-101,BA,Eixo Principal,Cruz das Almas,3483.0,3645.0,162.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|3483
101BBA1730,101,BR-101,BA,Eixo Principal,Cruz das Almas,3645.0,3657.0,12.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|3645
101BBA1732,101,BR-101,BA,Eixo Principal,Itabuna,3657.0,3964.0,307.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|3657
101BBA1734,101,BR-101,BA,Eixo Principal,Itabuna,3964.0,4233.0,269.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|3964
101BBA1750,101,BR-101,BA,Eixo Principal,Itabuna,4233.0,4391.0,158.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|4233
101BBA1751,101,BR-101,BA,Eixo Principal,Itabuna,4391.0,4438.0,47.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|4391
101BBA1752,101,BR-101,BA,Eixo Principal,Itabuna,4438.0,4454.0,16.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|4438
101BBA1760,101,BR-101,BA,Eixo Principal,Itabuna,4454.0,4745.0,291.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|4454
101BBA1770,101,BR-101,BA,Eixo Principal,Itabuna,4745.0,4812.0,67.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|4745
101BBA1790,101,BR-101,BA,Eixo Principal,Itabuna,4812.0,4904.0,92.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|4812
101BBA1810,101,BR-101,BA,Eixo Principal,Itabuna,4904.0,5047.0,143.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|4904
101BBA1815,101,BR-101,BA,Eixo Principal,Itabuna,5047.0,5075.0,28.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|5047
101BBA1820,101,BR-101,BA,Eixo Principal,Itabuna,5075.0,5124.0,49.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|5075
101BBA1830,101,BR-101,BA,Eixo Principal,Itabuna,5124.0,5250.0,126.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|5124
101BBA1832,101,BR-101,BA,Eixo Principal,Itabuna,5250.0,5408.0,158.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|5250
101BBA1834,101,BR-101,BA,Eixo Principal,Itabuna,5408.0,5598.0,190.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|5408
101BBA1836,101,BR-101,BA,Eixo Principal,Itabuna,5598.0,5669.0,71.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|5598
101BBA1850,101,BR-101,BA,Eixo Principal,Itabuna,5669.0,5842.0,173.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|5669
101BBA1870,101,BR-101,BA,Eixo Principal,Itabuna,5842.0,5905.0,63.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|5842
101BBA1890,101,BR-101,BA,Eixo Principal,Itabuna,5905.0,5979.0,74.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|5905
101BBA1892,101,BR-101,BA,Eixo Principal,Itabuna,5979.0,6346.0,367.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|5979
101BBA1894,101,BR-101,BA,Eixo Principal,Itabuna,6346.0,6485.0,139.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|6346
101BBA1896,101,BR-101,BA,Eixo Principal,Itabuna,6485.0,6651.0,166.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|6485
101BBA1910,101,BR-101,BA,Eixo Principal,Eunápolis,6651.0,6798.0,147.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|6651
101BBA1912,101,BR-101,BA,Eixo Principal,Eunápolis,6798.0,7027.0,229.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|6798
101BBA1914,101,BR-101,BA,Eixo Principal,Eunápolis,7027.0,7176.0,149.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|7027
101BBA1930,101,BR-101,BA,Eixo Principal,Eunápolis,7176.0,7448.0,272.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|7176
101BBA1932,101,BR-101,BA,Eixo Principal,Eunápolis,7448.0,7933.0,485.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|7448
101BBA1950,101,BR-101,BA,Eixo Principal,Eunápolis,7933.0,8083.0,150.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|7933
101BBA1970,101,BR-101,BA,Eixo Principal,Eunápolis,8083.0,8130.0,47.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|8083
101BBA1971,101,BR-101,BA,Eixo Principal,Eunápolis,8130.0,8748.0,618.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|8130
101BBA1990,101,BR-101,BA,Eixo Principal,Eunápolis,8748.0,9197.0,449.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|8748
101BBA2010,101,BR-101,BA,Eixo Principal,Eunápolis,9197.0,9386.0,189.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|9197
101BBA2012,101,BR-101,BA,Eixo Principal,Eunápolis,9386.0,9561.0,175.0,PAV,Longitudinal,km_crescente,Concessão Federal,sim,2025-07,BR-101|BA|9386
101BPB0250,101,BR-101,PB,Eixo Principal,João Pessoa,0.0,61.0,61.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|0
101BPB0255,101,BR-101,PB,Eixo Principal,João Pessoa,61.0,299.0,238.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|61
101BPB0260,101,BR-101,PB,Eixo Principal,João Pessoa,299.0,400.0,101.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|299
101BPB0270,101,BR-101,PB,Eixo Principal,João Pessoa,400.0,735.0,335.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|400
101BPB0280,101,BR-101,PB,Eixo Principal,João Pessoa,735.0,805.0,70.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|735
101BPB0290,101,BR-101,PB,Eixo Principal,João Pessoa,805.0,808.0,3.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|805
101BPB0310,101,BR-101,PB,Eixo Principal,João Pessoa,808.0,826.0,18.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|808
101BPB0320,101,BR-101,PB,Eixo Principal,João Pessoa,826.0,884.0,58.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|826
101BPB0330,101,BR-101,PB,Eixo Principal,João Pessoa,884.0,924.0,40.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|884
101BPB0332,101,BR-101,PB,Eixo Principal,João Pessoa,924.0,994.0,70.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|924
101BPB0335,101,BR-101,PB,Eixo Principal,João Pessoa,994.0,1102.0,108.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|994
101BPB0340,101,BR-101,PB,Eixo Principal,João Pessoa,1102.0,1273.0,171.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|1102
101BPB0345,101,BR-101,PB,Eixo Principal,João Pessoa,1273.0,1277.0,4.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|1273
101BPE0350,101,BR-101,PE,Eixo Principal,Recife,0.0,78.0,78.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|0
101BPE0355,101,BR-101,PE,Eixo Principal,Recife,78.0,210.0,132.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|78
101BPE0360,101,BR-101,PE,Eixo Principal,Recife,210.0,338.0,128.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|210
101BPE0370,101,BR-101,PE,Eixo Principal,Recife,338.0,417.0,79.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|338
101BPE0390,101,BR-101,PE,Eixo Principal,Recife,417.0,517.0,100.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|417
101BPE0410,101,BR-101,PE,Eixo Principal,Recife,517.0,667.0,150.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|517
101BPE0420,101,BR-101,PE,Eixo Principal,Recife,667.0,699.0,32.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|667
101BPE0430,101,BR-101,PE,Eixo Principal,Recife,699.0,729.0,30.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|699
101BPE0435,101,BR-101,PE,Eixo Principal,Recife,729.0,823.0,94.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|729
101BPE0440,101,BR-101,PE,Eixo Principal,Recife,823.0,946.0,123.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|823
101BPE0450,101,BR-101,PE,Eixo Principal,Recife,946.0,967.0,21.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|946
101BPE0460,101,BR-101,PE,Eixo Principal,Recife,967.0,1020.0,53.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|967
101BPE0465,101,BR-101,PE,Eixo Principal,Recife,1020.0,1033.0,13.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1020
101BPE0470,101,BR-101,PE,Eixo Principal,Recife,1033.0,1158.0,125.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1033
101BPE0475,101,BR-101,PE,Eixo Principal,Recife,1158.0,1214.0,56.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1158
101BPE0480,101,BR-101,PE,Eixo Principal,Recife,1214.0,1245.0,31.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1214
101BPE0490,101,BR-101,PE,Eixo Principal,Recife,1245.0,1280.0,35.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1245
101BPE0495,101,BR-101,PE,Eixo Principal,Recife,1280.0,1360.0,80.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1280
101BPE0510,101,BR-101,PE,Eixo Principal,Recife,1360.0,1486.0,126.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1360
101BPE0530,101,BR-101,PE,Eixo Principal,Recife,1486.0,1522.0,36.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1486
101BPE0540,101,BR-101,PE,Eixo Principal,Recife,1522.0,1571.0,49.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1522
101BPE0550,101,BR-101,PE,Eixo Principal,Recife,1571.0,1855.0,284.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1571
101BPE0570,101,BR-101,PE,Eixo Principal,Recife,1855.0,1891.0,36.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1855
101BPE0575,101,BR-101,PE,Eixo Principal,Recife,1891.0,2031.0,140.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1891
101BPE0578,101,BR-101,PE,Eixo Principal,Recife,2031.0,2059.0,28.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|2031
101BPE0580,101,BR-101,PE,Eixo Principal,Recife,2059.0,2145.0,86.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|2059
101BRN0010,101,BR-101,RN,Eixo Principal,Macaíba,0.0,19.0,19.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|0
101BRN0015,101,BR-101,RN,Eixo Principal,Macaíba,19.0,61.0,42.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|19
101BRN0020,101,BR-101,RN,Eixo Principal,Macaíba,61.0,204.0,143.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|61
101BRN0030,101,BR-101,RN,Eixo Principal,Macaíba,204.0,303.0,99.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|204
101BRN0032,101,BR-101,RN,Eixo Principal,Macaíba,303.0,351.0,48.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|303
101BRN0034,101,BR-101,RN,Eixo Principal,Macaíba,351.0,415.0,64.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|351
101BRN0036,101,BR-101,RN,Eixo Principal,Macaíba,415.0,448.0,33.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|415
101BRN0040,101,BR-101,RN,Eixo Principal,Macaíba,448.0,582.0,134.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|448
101BRN0050,101,BR-101,RN,Eixo Principal,Macaíba,582.0,653.0,71.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|582
101BRN0055,101,BR-101,RN,Eixo Principal,Macaíba,653.0,662.0,9.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|653
101BRN0060,101,BR-101,RN,Eixo Principal,Macaíba,662.0,690.0,28.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|662
101BRN0062,101,BR-101,RN,Eixo Principal,Macaíba,690.0,728.0,38.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|690
101BRN0065,101,BR-101,RN,Eixo Principal,Macaíba,728.0,752.0,24.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|728
101BRN0070,101,BR-101,RN,Eixo Principal,Macaíba,752.0,806.0,54.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|752
101BRN0075,101,BR-101,RN,Eixo Principal,Macaíba,806.0,829.0,23.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|806
101BRN0080,101,BR-101,RN,Eixo Principal,Macaíba,829.0,845.0,16.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|829
101BRN0085,101,BR-101,RN,Eixo Principal,Macaíba,845.0,854.0,9.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|845
101BRN0090,101,BR-101,RN,Eixo Principal,Macaíba,854.0,860.0,6.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|854
101BRN0095,101,BR-101,RN,Eixo Principal,Macaíba,860.0,880.0,20.0,PAV,Longitudinal,km_crescente,Convênio Adm.Federal/Municipal,sim,2025-07,BR-101|RN|860
101BRN0100,101,BR-101,RN,Eixo Principal,Macaíba,880.0,934.0,54.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|880
101BRN0110,101,BR-101,RN,Eixo Principal,Macaíba,934.0,958.0,24.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|934
101BRN0120,101,BR-101,RN,Eixo Principal,Macaíba,958.0,1004.0,46.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|958
101BRN0125,101,BR-101,RN,Eixo Principal,Macaíba,1004.0,1041.0,37.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|1004
101BRN0132,101,BR-101,RN,Eixo Principal,Macaíba,1041.0,1094.0,53.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|1041
101BRN0150,101,BR-101,RN,Eixo Principal,Macaíba,1094.0,1162.0,68.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|1094
101BRN0165,101,BR-101,RN,Eixo Principal,Macaíba,1162.0,1184.0,22.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|1162
101BRN0167,101,BR-101,RN,Eixo Principal,Macaíba,1184.0,1255.0,71.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|1184
101BRN0170,101,BR-101,RN,Eixo Principal,Macaíba,1255.0,1296.0,41.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|1255
101BRN0180,101,BR-101,RN,Eixo Principal,Macaíba,1296.0,1415.0,119.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|1296
101BRN0190,101,BR-101,RN,Eixo Principal,Macaíba,1415.0,1470.0,55.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|1415
101BRN0210,101,BR-101,RN,Eixo Principal,Macaíba,1470.0,1632.0,162.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|1470
101BRN0230,101,BR-101,RN,Eixo Principal,Macaíba,1632.0,1687.0,55.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|1632
101BRN0240,101,BR-101,RN,Eixo Principal,Macaíba,1687.0,1765.0,78.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|1687
101BSE0910,101,BR-101,SE,Eixo Principal,Aracaju,0.0,9.0,9.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|0
101BSE0920,101,BR-101,SE,Eixo Principal,Aracaju,9.0,12.0,3.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|9
101BSE0930,101,BR-101,SE,Eixo Principal,Aracaju,12.0,37.0,25.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|12
101BSE0950,101,BR-101,SE,Eixo Principal,Aracaju,37.0,91.0,54.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|37
101BSE0970,101,BR-101,SE,Eixo Principal,Aracaju,91.0,137.0,46.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|91
101BSE0975,101,BR-101,SE,Eixo Principal,Aracaju,137.0,189.0,52.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|137
101BSE0980,101,BR-101,SE,Eixo Principal,Aracaju,189.0,236.0,47.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|189
101BSE0990,101,BR-101,SE,Eixo Principal,Aracaju,236.0,246.0,10.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|236
101BSE1030,101,BR-101,SE,Eixo Principal,Aracaju,246.0,348.0,102.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|246
101BSE1040,101,BR-101,SE,Eixo Principal,Aracaju,348.0,434.0,86.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|348
101BSE1050,101,BR-101,SE,Eixo Principal,Aracaju,434.0,480.0,46.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|434
101BSE1070,101,BR-101,SE,Eixo Principal,Aracaju,480.0,492.0,12.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|480
101BSE1080,101,BR-101,SE,Eixo Principal,Aracaju,492.0,549.0,57.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|492
101BSE1090,101,BR-101,SE,Eixo Principal,Aracaju,549.0,592.0,43.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|549
101BSE1110,101,BR-101,SE,Eixo Principal,Aracaju,592.0,635.0,43.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|592
101BSE1130,101,BR-101,SE,Eixo Principal,Aracaju,635.0,687.0,52.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|635
101BSE1140,101,BR-101,SE,Eixo Principal,Aracaju,687.0,698.0,11.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|687
101BSE1150,101,BR-101,SE,Eixo Principal,Aracaju,698.0,779.0,81.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|698
101BSE1170,101,BR-101,SE,Eixo Principal,Aracaju,779.0,818.0,39.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|779
101BSE1190,101,BR-101,SE,Eixo Principal,Aracaju,818.0,858.0,40.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|818
101BSE1200,101,BR-101,SE,Eixo Principal,Aracaju,858.0,897.0,39.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|858
101BSE1210,101,BR-101,SE,Eixo Principal,Aracaju,897.0,918.0,21.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|897
101BSE1230,101,BR-101,SE,Eixo Principal,Aracaju,918.0,1035.0,117.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|918
101BSE1250,101,BR-101,SE,Eixo Principal,Aracaju,1035.0,1085.0,50.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|1035
101BSE1260,101,BR-101,SE,Eixo Principal,Aracaju,1085.0,1148.0,63.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|1085
101BSE1270,101,BR-101,SE,Eixo Principal,Aracaju,1148.0,1187.0,39.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|1148
101BSE1280,101,BR-101,SE,Eixo Principal,Aracaju,1187.0,1241.0,54.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|1187
101BSE1290,101,BR-101,SE,Eixo Principal,Aracaju,1241.0,1416.0,175.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|1241
101BSE1300,101,BR-101,SE,Eixo Principal,Aracaju,1416.0,1486.0,70.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|1416
101BSE1305,101,BR-101,SE,Eixo Principal,Aracaju,1486.0,1513.0,27.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|1486
101BSE1310,101,BR-101,SE,Eixo Principal,Aracaju,1513.0,1541.0,28.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|1513
101BSE1330,101,BR-101,SE,Eixo Principal,Aracaju,1541.0,1747.0,206.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|1541
101BSE1350,101,BR-101,SE,Eixo Principal,Aracaju,1747.0,1834.0,87.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|1747
101BSE1370,101,BR-101,SE,Eixo Principal,Aracaju,1834.0,2014.0,180.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|1834
101BSE1390,101,BR-101,SE,Eixo Principal,Aracaju,2014.0,2067.0,53.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|2014
101CBA1005,101,BR-101,BA,Contorno,,0.0,48.0,48.0,PLA,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|0
101CBA1010,101,BR-101,BA,Contorno,,48.0,113.0,65.0,PLA,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|48
101CPB1005,101,BR-101,PB,Contorno,,0.0,81.0,81.0,PLA,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|0
101CPE1005,101,BR-101,PE,Contorno,,0.0,300.0,300.0,PLA,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|0
101CPE1010,101,BR-101,PE,Contorno,,300.0,500.0,200.0,PLA,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|300
101CPE1015,101,BR-101,PE,Contorno,,500.0,760.0,260.0,PLA,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|500
101CSE1005,101,BR-101,SE,Contorno,,0.0,95.0,95.0,PLA,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|0
101CSE2005,101,BR-101,SE,Contorno,,0.0,77.0,77.0,PLA,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|0
101CSE3005,101,BR-101,SE,Contorno,,0.0,65.0,65.0,PLA,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|SE|0
101UAL1005,101,BR-101,AL,Travessia Urbana,Maceió,0.0,21.0,21.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|AL|0
101UAL2005,101,BR-101,AL,Travessia Urbana,Maceió,0.0,46.0,46.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|AL|0
101UPE1005,101,BR-101,PE,Travessia Urbana,Recife,0.0,9.0,9.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|0
101UPE1010,101,BR-101,PE,Travessia Urbana,Recife,9.0,39.0,30.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|9
101UPE2005,101,BR-101,PE,Travessia Urbana,,0.0,19.0,19.0,PLA,Longitudinal,km_crescente,Municipal,nao,2025-07,BR-101|PE|0
104APB1005,104,BR-104,PB,Acesso,Campina Grande,0.0,7.0,7.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-104|PB|0
